Gas name,bc,c2f6,c3f8,c4f10,c5f12,c6f14,c7f16,c8f18,c_c4f8,carbon_dioxide,carbon_tetrachloride,cf4,cfc11,cfc113,cfc114,cfc115,cfc12,ch2cl2,ch3ccl3,chcl3,co,halon1202,halon1211,halon1301,halon2402,hcfc141b,hcfc142b,hcfc22,hfc125,hfc134a,hfc143a,hfc152a,hfc227ea,hfc23,hfc236fa,hfc245fa,hfc32,hfc365mfc,hfc4310mee,methane,methyl_bromide,methyl_chloride,nf3,nh3,nitrous_oxide,nmvoc,nox,nox_avi,oc,sf6,so2,so2f2
1767,0.013095238,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.4383914,3.73E-05,0.034061267,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,1.099317093,1.00E-15,7.24E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.74E-10,1.00E-15,1.00E-15,1.00E-15,9.55E-09,1.00E-15,1.00E-15,771.9758225,0.005299692,0.456966966,1.00E-15,0.116724032,270.2080055,-0.101351914,0.001887092,1.00E-15,-0.041465688,1.00E-15,170.6421307,7.01E-10
1768,0.036439689,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.4626981,3.78E-05,0.03406191,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,5.213294254,1.00E-15,7.33E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,2.17E-10,1.00E-15,1.00E-15,1.00E-15,1.19E-08,1.00E-15,1.00E-15,773.1490153,0.005299182,0.456912945,1.00E-15,0.173669245,270.2211229,0.662219326,0.171898801,1.00E-15,0.164570778,1.00E-15,170.6749258,9.34E-10
1769,0.05298383,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.4873166,3.83E-05,0.034062554,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,8.436412892,1.00E-15,7.41E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,2.60E-10,1.00E-15,1.00E-15,1.00E-15,1.43E-08,1.00E-15,1.00E-15,774.2704372,0.005298884,0.45687932,1.00E-15,0.230169082,270.2343967,1.277948385,0.269887772,1.00E-15,0.346099097,1.00E-15,170.7059587,1.17E-09
1770,0.045236974,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.5124044,3.88E-05,0.034063198,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,7.317060971,1.00E-15,7.48E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,3.04E-10,1.00E-15,1.00E-15,1.00E-15,1.67E-08,1.00E-15,1.00E-15,775.2523915,0.005298777,0.456865974,1.00E-15,0.229576039,270.2478307,1.062041791,0.189788483,1.00E-15,0.311419506,1.00E-15,170.7065112,1.40E-09
1771,0.030780055,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.5379122,3.92E-05,0.034063841,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,4.641198675,1.00E-15,7.55E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,3.47E-10,1.00E-15,1.00E-15,1.00E-15,1.91E-08,1.00E-15,1.00E-15,776.1066287,0.005298671,0.456853735,1.00E-15,0.201340613,270.2614288,0.500254603,0.086171306,1.00E-15,0.168091596,1.00E-15,170.6794279,1.64E-09
1772,0.008935745,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.5637689,3.97E-05,0.034064485,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,0.260080825,1.00E-15,7.62E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,3.91E-10,1.00E-15,1.00E-15,1.00E-15,2.14E-08,1.00E-15,1.00E-15,776.8219656,0.005299376,0.456926506,1.00E-15,0.155318304,270.2751951,-0.414729912,-0.07044172,1.00E-15,-0.083289731,1.00E-15,170.6318136,1.87E-09
1773,-0.001677514,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.5899502,4.01E-05,0.034065128,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,-2.010684684,1.00E-15,7.68E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,4.34E-10,1.00E-15,1.00E-15,1.00E-15,2.38E-08,1.00E-15,1.00E-15,777.4805108,0.005299531,0.456945605,1.00E-15,0.149539934,270.2891335,-0.911788693,-0.177315412,1.00E-15,-0.212845923,1.00E-15,170.6083383,2.10E-09
1774,0.015854306,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.6164635,4.06E-05,0.034065772,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,1.417635686,1.00E-15,7.74E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,4.77E-10,1.00E-15,1.00E-15,1.00E-15,2.62E-08,1.00E-15,1.00E-15,778.2050633,0.00529852,0.456841606,1.00E-15,0.24364535,270.3032483,-0.276554417,-0.134489527,1.00E-15,-0.019855559,1.00E-15,170.6303706,2.34E-09
1775,0.040079446,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.6432856,4.10E-05,0.034066416,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,5.60883803,1.00E-15,7.80E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,5.20E-10,1.00E-15,1.00E-15,1.00E-15,2.85E-08,1.00E-15,1.00E-15,778.946938,0.005297942,0.456777199,1.00E-15,0.330459336,270.3175437,0.470499794,0.008290355,1.00E-15,0.172657928,1.00E-15,170.657358,2.57E-09
1776,0.035477395,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.6704913,4.14E-05,0.034067059,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,4.241350055,1.00E-15,7.85E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,5.64E-10,1.00E-15,1.00E-15,1.00E-15,3.09E-08,1.00E-15,1.00E-15,779.5856331,0.005297996,0.456778869,1.00E-15,0.335142067,270.3320238,0.134629875,-0.058176094,1.00E-15,0.083706103,1.00E-15,170.6476146,2.80E-09
1777,0.040500103,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.6980867,4.18E-05,0.034067703,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,4.52785739,1.00E-15,7.90E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,6.07E-10,1.00E-15,1.00E-15,1.00E-15,3.33E-08,1.00E-15,1.00E-15,780.2135964,0.005298015,0.456779899,1.00E-15,0.364149897,270.3466931,0.122531931,-0.061991422,1.00E-15,0.077633335,1.00E-15,170.6516284,3.04E-09
1778,0.069484243,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.726022,4.22E-05,0.034068346,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,9.012860892,1.00E-15,7.94E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,6.50E-10,1.00E-15,1.00E-15,1.00E-15,3.57E-08,1.00E-15,1.00E-15,780.8889564,0.005298109,0.456789453,1.00E-15,0.429542722,270.3615559,0.877366277,0.189484908,1.00E-15,0.242715037,1.00E-15,170.6827812,3.27E-09
1779,0.076787506,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.7543565,4.25E-05,0.03406899,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,10.15103999,1.00E-15,7.99E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,6.94E-10,1.00E-15,1.00E-15,1.00E-15,3.80E-08,1.00E-15,1.00E-15,781.5284921,0.005297868,0.456764629,1.00E-15,0.473447887,270.3766167,1.030945285,0.206904014,1.00E-15,0.288906533,1.00E-15,170.688666,3.50E-09
1780,0.076713814,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.7831491,4.29E-05,0.034069633,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,10.20901055,1.00E-15,8.03E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,7.37E-10,1.00E-15,1.00E-15,1.00E-15,4.04E-08,1.00E-15,1.00E-15,782.1572499,0.005296844,0.456656581,1.00E-15,0.532211907,270.3918802,1.035328258,0.057667396,1.00E-15,0.343486763,1.00E-15,170.6861083,3.74E-09
1781,0.086113336,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.8125199,4.32E-05,0.034070277,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,11.54637454,1.00E-15,8.06E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,7.80E-10,1.00E-15,1.00E-15,1.00E-15,4.28E-08,1.00E-15,1.00E-15,782.7820063,0.005296643,0.45663064,1.00E-15,0.581330353,270.4073509,1.25580975,0.059944784,1.00E-15,0.420296758,1.00E-15,170.7001424,3.97E-09
1782,0.08048611,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.842425,4.36E-05,0.03407092,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,10.27870159,1.00E-15,8.10E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,8.23E-10,1.00E-15,1.00E-15,1.00E-15,4.51E-08,1.00E-15,1.00E-15,783.3488969,0.005297314,0.456698291,1.00E-15,0.583659165,270.4230336,0.978863819,-0.019474451,1.00E-15,0.351978205,1.00E-15,170.6966291,4.20E-09
1783,0.066179502,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.8727253,4.39E-05,0.034071564,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,7.978212012,1.00E-15,8.13E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,8.66E-10,1.00E-15,1.00E-15,1.00E-15,4.75E-08,1.00E-15,1.00E-15,783.8718037,0.005297527,0.456722755,1.00E-15,0.58149717,270.438933,0.53197168,-0.185708559,1.00E-15,0.26373057,1.00E-15,170.6834429,4.44E-09
1784,0.054601357,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.9023146,4.42E-05,0.034072207,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,5.400828595,1.00E-15,8.16E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,9.10E-10,1.00E-15,1.00E-15,1.00E-15,4.99E-08,1.00E-15,1.00E-15,784.3649247,0.005297995,0.456773349,1.00E-15,0.536937143,270.4550541,-0.034921367,-0.203757568,1.00E-15,0.078078119,1.00E-15,170.6659948,4.67E-09
1785,0.055118962,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.929761,4.45E-05,0.034072851,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,5.248565566,1.00E-15,8.19E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,9.53E-10,1.00E-15,1.00E-15,1.00E-15,5.22E-08,1.00E-15,1.00E-15,784.9668692,0.005297868,0.456762716,1.00E-15,0.533793688,270.4714019,-0.119331731,-0.176231755,1.00E-15,0.04943048,1.00E-15,170.6645474,4.90E-09
1786,0.061043114,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.9575284,4.48E-05,0.034073494,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,6.341866734,1.00E-15,8.22E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,9.96E-10,1.00E-15,1.00E-15,1.00E-15,5.46E-08,1.00E-15,1.00E-15,785.6315712,0.00529735,0.45670888,1.00E-15,0.567381104,270.4879813,0.071623288,-0.175494495,1.00E-15,0.114435024,1.00E-15,170.678414,5.14E-09
1787,0.069334968,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,278.9878184,4.51E-05,0.034074138,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,0.006912761,1.00E-15,0.006,7.372474363,1.00E-15,8.25E-06,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.00E-15,1.04E-09,1.00E-15,1.00E-15,1.00E-15,5.70E-08,1.00E-15,1.00E-15,786.2483187,0.005297303,0.456701744,1.00E-15,0.585116458,270.5047976,0.223692676,-0.109345245,1.00E-15,0.131275422,1.00E-15,170.6928329,5.37E-09
